Hail ID,Date/Time,Latitude,Longitude,Nearest town,State,Hail size,Damage total,Comments,
4236,2015-10-23 09:30:00,-25.2364,152.2774,CHILDERS,QLD,2.4,,10c piece size hail reported at Woodend (east of Childers). NULL,
4237,2015-10-23 09:30:00,-24.4867,150.5760,THANGOOL,QLD,2.4,,10c piece size hail reported at Thangool. NULL,
4238,2015-10-27 06:00:00,-27.6400,152.5996,ROSEWOOD,QLD,3.0,,Marginally severe hail (approx 2-3cm) filmed at Rosewood (4pm). NULL,
4239,2015-10-27 06:30:00,-27.4486,152.6510,FERNVALE,QLD,5.0,,4-5cm hail reported from Fernvale (4:30pm) (Storm Spotter). NULL,
4240,2015-10-27 07:15:00,-27.1970,152.8227,DAYBORO,QLD,7.2,,Large (up to cricket ball sized) hail reported from Dayboro (5:15pm). NULL,
4241,2015-10-28 06:30:00,-26.7384,150.6283,CHINCHILLA,QLD,4.3,,Pictures of golf ball sized hail at Chinchilla. NULL,
4242,2015-10-29 10:30:00,-25.2098,152.0405,BOOYAL,QLD,2.5,,Marble sized hail with 4 broken windows - Booyal. (Storm spotter). NULL,
4243,2015-10-28 10:30:00,-25.2098,152.0405,BOOYAL,QLD,2.5,,Marble sized hail with 4 broken windows - Booyal. (Storm spotter). NULL,
4244,2015-11-06 07:30:00,-22.0017,148.0533,MORANBAH,QLD,3.0,,Marginally severe hail (2-3cm) photographed at Moranbah approx. 5:30pm. NULL,
4245,2015-11-06 08:00:00,-26.8861,152.1371,BENARKIN,QLD,2.4,,10 cent piece hail reported from Benarkin. NULL,
4246,2015-11-09 07:00:00,-19.6000,146.5500,HERVEY RANGE,QLD,0.0,,Hail (no size provided) reported on Hervey Range. NULL,
4247,2015-11-14 06:30:00,-28.0364,148.5797,ST GEORGE,QLD,2.0,,2 cm hail at St George. NULL,
4248,2015-11-14 06:30:00,-27.4634,151.9458,HIGHFIELDS,QLD,2.0,,2cm hail at Highfields. NULL,
4249,2015-11-15 06:30:00,-19.8798,146.6338,MINGELA,QLD,2.0,,2cm hail reported at Mingela. NULL,
4250,2015-11-15 06:30:00,-20.1309,148.1813,BOWEN,QLD,2.0,, 2cm hail 4km north of Dalberg (inland from Bowen) at 4.20pm - reported by storm spotter. NULL,
4251,2015-11-15 06:30:00,-24.9909,151.9557,GIN GIN,QLD,4.0,,Approx 3-4cm hail reported at Gin Gin around 4.30pm. NULL,
4252,2015-11-15 05:30:00,-23.5759,148.8869,BLACKWATER,QLD,4.3,,"Golf ball sized hail - photos taken at Bluff, E of Blackwater. (time estimated from radar). NULL",
4253,2015-11-16 05:00:00,-22.5856,148.3508,DYSART,QLD,5.0,,4-5cm hail reported at Dysart (east of Clermont). (Time estimated from radar). NULL,
4254,2015-11-16 06:00:00,-25.6403,149.7983,TAROOM,QLD,2.0,,2cm hail reported at Taroom. (Time estimated from radar). NULL,
4255,2015-11-22 05:45:00,-28.4161,151.0800,INGLEWOOD,QLD,4.0,,2-4cm hail at Inglewood around 3.45-4.00pm. NULL,
4256,2015-11-23 06:30:00,-28.6548,151.9349,STANTHORPE,QLD,6.7,,Very large hail (golf and tennis ball size) at Stanthorpe at about 4:30pm. NULL,
4257,2015-11-23 08:00:00,-27.5592,151.9535,TOOWOOMBA,QLD,0.0,,Windows smashed at Toowoomba at about 6pm. NULL,
4258,2015-11-23 08:10:00,-27.6314,152.3938,LAIDLEY,QLD,5.0,,5cm hail at Laidley (also another report of 1.5 cm size) at 6:10pm. NULL,
4259,2015-11-24 05:00:00,-26.9431,152.5652,KILCOY,QLD,3.0,,3cm hail reported from Linville (west of Kilcoy) at approx. 3pm. NULL,
4260,2015-11-24 07:30:00,-27.5770,152.2021,GRANTHAM,QLD,3.0,,2 to 3cm hail reported near Grantham at approx. 5:30pm. NULL,
4261,2015-11-27 04:30:00,-26.5376,151.8382,KINGAROY,QLD,2.0,,2cm hail reported by storm spotter near Coolabunia (halfway between Nanango and Kingaroy) at 2:30pm. NULL,
4262,2015-11-27 04:30:00,-26.5376,151.8382,KINGAROY,QLD,5.0,,Photos of hail 2-5cm and damage to minor structues. All near Kingaroy. NULL,
4263,2015-11-28 06:00:00,-27.4339,151.7210,OAKEY,QLD,6.7,,3cm to tennis ball size hail reported near and at Oakey between 3:50 and 4:20pm. NULL,
4264,2015-11-29 05:00:00,-27.2767,150.4572,TARA,QLD,4.3,,"“Golf” ball size hail reported at Tara. 2-3cm hail reported at Condamine, (Time estimated from radar). NULL",
4265,2015-11-29 05:00:00,-28.2153,152.0352,WARWICK,QLD,4.3,,“Golf” ball size hail reported at Warwick. NULL,
4266,2015-11-29 05:00:00,-28.0717,152.2399,MARYVALE,QLD,4.5,,4.5cm reported at Maryvale. NULL,
4267,2015-11-29 07:30:00,-27.4678,153.0280,BRISBANE,QLD,4.3,,"“Golf” ball size hail reported at numerous southern suburbs of Brisbane, including Acacia Ridge, Archerfield, Forest Lakes and Rocklea. NULL",
4268,2015-11-30 08:00:00,-26.5409,151.8394,KINGAROY,QLD,4.3,,Storm spotter called to report up to golf ball-sized in Kingaroy around 6pm. NULL,
4269,2015-11-30 04:45:00,-26.8856,152.1030,BLACKBUTT,QLD,4.3,,Numerous reports on social media of grape to golf ball-sized hail around Blackbutt (~2.45pm). NULL,
4270,2015-11-30 06:00:00,-27.2659,152.0580,CROWS NEST,QLD,4.3,,Numerous reports on social media of grape to golf ball-sized hail around Crows Nest around 4pm. NULL,
4271,2015-11-30 06:45:00,-27.8034,152.5885,COLEYVILLE,QLD,4.3,,Numerous reports on social media of grape to golf ball-sized hail at Coleyville around 4:45pm. NULL,
4272,2015-11-07 06:20:00,-27.6650,153.0594,BROWNS PLAINS,QLD,6.7,,"Golf ball to tennis ball sized hail has been observed in Browns Plains, Regents Park, Parkinson, Greenbank, Hillcrest, Boronia Heights and Forestdale. (Time estimated from radar). NULL",
4273,2015-12-11 07:30:00,-28.2153,152.0352,WARWICK,QLD,2.5,,Marble size hail has been observed in Warwick. (Time estimated from radar). NULL,
4274,2015-12-23 06:00:00,-28.6548,151.9349,STANTHORPE,QLD,2.5,,Marble size hail was recorded. (time estimated from radar). NULL,
4275,2016-02-01 06:30:00,-27.1833,152.9333,NARANGBA,QLD,2.1,,"Many hail pictures and reports from social media Narangba, North Lakes, Ocean view. Pea to marble size hail. NULL",
4276,2016-03-20 07:00:00,-27.2659,152.0580,CROWS NEST,QLD,4.3,,"Crows Nest report of houses damaged from falling trees, trees down on highway, localised flash flooding over New England Highway and golf ball sized hail. (time estimated from RADAR) NULL",
4277,2016-12-01 04:20:00,-28.6911,153.0030,CEDAR POINT,NSW,7.5,,"Storm Spotter reports dented vehicles from hailstones averaging 3-4 cm in diameter at Cedar Point (Northern Rivers), with the largest stones reaching up to 7.5 cm in diameter. NULL",
4278,2016-11-30 04:15:00,-29.3238,152.6506,UPPER FINE FLOWER,NSW,6.5,,"Storm Spotter reports dented vehicles at Upper Fine Flower (Northern Rivers) with hailstones averaging 3-4cm in diameter, reaching as large as 6.5cm. Also included wind damage report. NULL",
4279,2016-10-16 17:30:00,-36.3752,146.4972,TARRAWINGEE,VIC,4.2,,Spotter report of 4.2cm size hail (ave size 1-3cm).%D 9mm rainfall recorded. NULL,
4280,2016-12-30 00:00:00,-37.7186,148.4501,ORBOST,VIC,5.0,,"SCC advised hail 2-3mm in Orbost, also video showing hail in a backyard of ~5cm in diameter. NULL",
4281,2017-02-17 02:15:00,-33.7258,150.4128,Bullaburra,NSW,2.0,,NULL NULL,
4282,2017-02-17 05:50:00,-33.6564,151.3137,Newport,NSW,2.0,,NULL NULL,
4283,2017-02-18 04:07:00,-34.4792,150.4181,Bowral,NSW,4.3,,Report for golf ball sized hail at Bowral from storm spotter. NULL,
4284,2017-02-18 05:11:00,-33.7220,151.0850,Thornleigh,NSW,4.3,,Report for golf ball sized hail at Thornleigh from Bureau staff member. NULL,
4285,2017-02-18 05:13:00,-33.7245,151.0970,Normanhurst,NSW,5.0,,Measurement of 5 cm hail by Bureau staff member at Normanhurst. NULL,
4286,2017-02-18 05:10:00,-33.7230,151.0706,Westleigh,NSW,5.0,,"The largest hailstone collected had a diameter of 50mm and was an accretion of many smaller ones.  Other large examples were 40mm with many of these showing accretion although some did not. The remainder were 20, 15 and 10mm. Distribution estimates are  10% large, 20% 20mm and the remaining 70% being 15-10mm with a preponderance of 15mm. Spotter report included photographs showing indicative hail stone sizes. NULL",
4287,2017-02-18 05:24:00,-33.7456,151.1374,Pymble,NSW,4.3,,Report of golf ball sized hail from a Bureau staff member at Pymble golf club. NULL,
4288,2017-02-18 05:10:00,-33.7395,151.0733,Pennant Hills,NSW,2.5,,Measurement of 2.5 cm hail from Bureau staff member at Pennant Hills. NULL,
4289,2017-02-18 04:50:00,-33.6525,150.9410,Annangrove,NSW,9.0,,"Thomas from Higgins Storm chaser passed on other reports of hail sizes from the supercell that went through the northern suburbs of Sydney. Annangrove 8-9cm, Kellyville, Beaumont Hill, French Forest, Pennant Hill all about 6-8cm. Box Hill 6cm. NULL",
4290,2017-02-18 05:00:00,-34.4317,150.8191,Mount Kembla,NSW,4.3,,Report of golf ball sized hail at Mt Kembla by a member of the media. NULL,
4291,2017-02-18 05:15:00,-33.7029,151.1003,Hornsby,NSW,4.0,,Report of 4 cm hail from Bureau staff member at Hornsby. NULL,
4292,2017-02-24 03:12:00,-33.4827,150.1570,Lithgow,NSW,0.0,,Report of hail damage at Lithgow provided from SES. Time of thunderstorm damage estimated from radar sequence. NULL,
4293,2017-03-13 01:40:00,-32.2315,148.6330,Dubbo,NSW,2.0,,"Social media reports of hail approx 2cm at Dubbo, including videos of hail. Time of event estimated from radar. NULL",
4294,2017-03-13 03:15:00,-32.3500,149.5333,Gulgong,NSW,2.0,,"Social media report of hail approx 1.5-2cm at Gulgong, including images. Time of event estimated from radar. NULL",
4295,2017-02-18 05:00:00,-33.7210,151.0440,Cherrybrook,NSW,5.0,,"Report storm commenced around 3:50pm, with heavy rain first. Hail began to fall from 4:00pm to about 4:15pm. Storm finished at 4:15pm. Largest hail stones 5 cm average size 2 cm. NULL",
4296,2017-02-18 05:20:00,-33.7000,151.1060,Hornsby,NSW,5.0,,"Report that hail lasted about 5 minutes. Most stones were over 2 cm, with the largest reaching 4 to 5 cm. Photos of the hailstones next to a ruler were provided with the report, confirming 5cm diameter. NULL",
4297,2017-05-05 00:00:00,-24.8679,152.3511,BUNDABERG CENTRAL,QLD,3.0,,Hail up to 3cm observed to the near south of Bundaberg. Hail up to 3cm observed to the near south of Bundaberg.,
4298,2016-10-03 08:00:00,-27.5598,151.9508,TOOWOOMBA-CITY,QLD,0.0,,"Large amounts of small hail in the Toowoomba area ~ 6-7pm. - A line of heavy showers, which extended from Dalby down to Warwick developed along the trough. This activity pushed east over Toowoomba, then weakened off the ranges around Gatton.%D Strong wind gusts were recorded with its progression%D - Oakey 80km/h%D - Toowoomba 70kmh%D - Dalby 87km/h, though this was recorded along the trough with no shower or thunderstorm activity.%D - The heavy showers suddenly re-intensified between Amberley and Archerfield. By 5:20, we issued a Severe Thunderstorm Warning for the activity near Archerfield (78km/h). Doppler was showing near threshold values. Even though there were no thunderstorms, we wanted to issue a warning based on the threat of 90km/h wind gusts within the region.%D - By 540pm, Brisbane recorded 76km/h winds, similar to other recordings out west.%D - The line of shower activity continued to develop while pushing east, peaking around the area between Logan and Stadbroke Island.",
4299,2016-10-28 04:10:00,-30.9651,151.3511,WOOLBROOK,NSW,2.0,,"Spotter report of very heavy hail storm near Woolbrook, with largest hailstones of 2cm and most common size of 1.5cm. Rainfall of 22mm in 10 mins was also recorded, but the rain gauge became blocked with hail. NULL",
4300,2016-12-23 07:00:00,-30.9651,151.3511,WOOLBROOK,NSW,2.0,,Spotter report of 2cm hail from a thunderstorm near Woolbrook. Spotter also reported rainfall of 25 mm in 20 minutes. NULL,
4301,2016-11-11 05:17:00,-31.9652,141.4513,BROKEN HILL,NSW,4.6,,"Spotter report of hail with largest size 4.6cm and most common size 2.6cm. Report also included a tornado sighting, damaging gusts, and some flash flooding. NULL",
4302,2016-11-11 06:30:00,-31.9652,141.4513,BROKEN HILL,NSW,3.0,,"Spotter report of 3 cm hail. Report also included a tornado sighting, strong wind gusts and heavy rainfall. NULL",
4303,2017-08-24 05:40:00,-28.0930,153.2883,Lismore,NSW,2.9,,NULL NULL,
4304,2017-08-24 05:25:00,-28.8817,153.3011,WYRALLAH,NSW,4.0,,"Largest hail size 4cm, average size 2.5cm. Report of vehicles dented. NULL",
4305,2017-08-24 05:50:00,-28.7984,153.3845,MCLEANS RIDGES,NSW,4.0,,"Largest hail size 4cm, average size 2.5cm. Included report of vehicles dented. NULL",
4306,2016-01-25 00:00:00,-31.8788,116.7655,YORK,WA,0.0,,An area of thunderstorms across the southern half caused hail damage in York. An area of thunderstorms across the southern half caused flooding and hail damage.,
4307,2016-03-19 06:30:00,-31.6692,116.0186,PEARCE AERODROME,WA,1.9,,"A surface trough near the west coast and an upper level trough produced areas of heavy rain and severe thunderstorms over the Central West, northeast Lower West, Central Wheat Belt and Great Southern districts. Small hail was reported at Pearce RAAF (<2cm diameter) around 2.30 pm AWST. A surface trough near the west coast and an upper level trough produced areas of heavy rain and severe thunderstorms over the Central West, northeast Lower West, Central Wheat Belt and Great Southern districts.",
4309,2017-10-22 07:20:00,-34.7680,149.6700,Goulburn,NSW,2.0,,SES report of large hail that occurred at Goulburn. Hail size in the Observation Entry is estimated from Terrey Hills and Captains Flat WDDS. NULL,
4310,2017-10-26 03:07:00,-31.8400,152.6000,Coopernook,NSW,4.0,,4Cm Hail observed NULL,
4311,2017-10-26 05:00:00,-32.4374,151.5576,Gresford,NSW,5.0,,NULL NULL,
4312,2017-10-26 05:17:00,-32.9140,151.7580,Newcastle,NSW,3.0,,"3Cm hail observed at Tighes Hill by a storm spotter. 3cm largest hail size, 1.5 average size. Coverage Medium (Up to 50%), Iron Roofs Damaged, Vehicles Dented.%D  NULL",
4313,2017-10-26 05:00:00,-32.9051,151.7230,Newcastle,NSW,2.0,,"2cm hail observed at Waratah, Newcastle by BoM forecaster. NULL",
4314,2017-10-26 07:30:00,-32.7384,152.1813,Nelson Bay,NSW,4.0,,4cm hail observed at Fingal Beach. NULL,
4315,2017-10-26 05:30:00,-32.0280,152.5356,Diamond Beach,NSW,4.3,,4.2cm hail (golfball sized) observed at Diamond Beach by a storm spotter.  NULL,
4316,2017-10-26 09:40:00,-33.7167,149.8667,Oberon,NSW,3.2,,20c - 50c sized hail observed at Oberon. NULL,
4317,2017-10-26 05:15:00,-32.9135,151.7079,Newcastle,NSW,4.0,,Spotter report of 4 cm hail at Lambton (Newcastle). NULL,
4318,2017-10-26 04:45:00,-32.4080,151.7500,Dungog,NSW,7.8,,"Size (Largest) 7.8, Size (Average) 4%D Coverage Medium (Up to 50%)%D Windows Broken, Tiles Cracked, Iron Roofs Damaged, Vehicles Dented, Windscreens broken%D Comment Lots of 2-4cm with many large pieces found. 7.8 after melt.%D NULL",
4319,2017-11-05 02:10:00,-29.9130,152.9840,Lantiza,NSW,4.0,,3-4cm diameter hail observed at Lantiza (S of Grafton) at 3:10pm local. Observation logged on Higgins storm chasers facebook page. https://www.facebook.com/HigginsStormChasing/?hc_ref=ARSdCXfTb6Bp_Cp5a7OJoAco8RhV9g92VBJ8dwm0nXBZndmyt_6xmuNXeugIlD63Wmc https://www.facebook.com/HigginsStormChasing/?hc_ref=ARRbXNLlo9qe__6U_z58d9TK7mv9rGyUJY0tshecid6J39rqspUA3s6wS4lpTI_xKuo NULL,
4320,2017-11-05 08:55:00,-28.9940,153.2820,Coraki,NSW,4.3,,Storm spotter reporting 3-7cm hail (though also described as 'golf ball' which is smaller than indicated). NULL,
4321,2017-11-06 04:10:00,-30.3324,149.7812,Narrabri,NSW,4.3,,Higgins storm chasing called to report golfball sized (4.2cm) hail at Narrabri. NULL,
4322,2017-11-06 05:20:00,-30.5016,151.6662,Armidale,NSW,4.0,,"Storm Spotter at Armidale. Reporting Hail stones, size: 1.5cm in average, with the largest being 4cm. NULL",
4323,2017-11-06 05:20:00,-30.5016,151.6662,Armidale,NSW,3.0,,"Storm Spotter at Armidale, reporting 3cm hail with about 4-5mm rainfall, between 4:20 - 4:30pm local. NULL",
4324,2017-02-14 05:20:00,-30.4595,151.3553,Yarrowyck,NSW,2.5,,Hail report of average size 2cm with largest pieces 2.5cm. Report also included heavy rainfall/flash flooding from the same thunderstorm. Location approximate - estimated from description as 'NW of Armidale' and location of cell on radar. NULL,
4325,2017-11-17 02:00:00,-34.9706,149.0298,Murrumbateman,NSW,4.0,,Hail report average size 2 cm largest size 4 cm with sparse coverage. Report also included heavy rainfall and overflowing creeks. NULL,
4326,2017-11-17 04:30:00,-35.1833,149.1333,GUNGAHLIN,NSW,4.3,,NULL NULL,
4327,2017-12-09 02:45:00,-29.6817,152.9345,GRAFTON,NSW,7.0,,NULL NULL,
4328,2017-12-17 06:48:00,-33.7167,149.8667,Oberon,NSW,3.2,,NULL NULL,
4329,2017-12-25 04:18:00,-29.8651,151.2178,STANNIFER,NSW,3.0,,NULL NULL,
4330,2017-12-25 04:21:00,-29.7067,153.0178,CLARENZA,NSW,4.0,,NULL NULL,
4331,2017-12-26 06:30:00,-30.3817,150.6178,BARRABA,NSW,4.0,,Photos of large hail at Barraba on facebook. Size estimated from these photos. NULL,
4332,2017-11-05 08:00:00,-28.7916,153.3950,McLeans Ridges,NSW,4.0,,"Storm spotter report of large hail, largest size 4 cm, average size 2-3 cm, with medium coverage (up to 50%). NULL",
4333,2017-10-26 08:10:00,-28.7916,153.3950,McLeans Ridges,NSW,3.0,,"Storm spotter report of large hail, largest size 3 cm, average size 2 cm, with sparse coverage (25% or less). NULL",
4334,2017-10-11 05:00:00,-28.5040,152.4310,Upper Tooloom,NSW,3.0,,"Storm spotter report of large hail, largest size 3 cm, average size 2 cm, with medium coverage (up to 50%). NULL",
4335,2017-12-06 02:14:00,-33.8950,150.9140,Cabramatta West,NSW,2.0,,"Storm spotter report of large hail, largest size 2 cm, average size 1 cm, with sparse coverage (25% or less). NULL",
4336,2017-11-17 03:00:00,-33.5562,150.2611,Mount Victoria,NSW,2.9,,"Storm spotter report over phone of mostly pea-size hail on the Great Western Highway at Darling Causeway, to the north of Mount Victoria, with largest stones up to 20-cent piece size. Spotter sent through photos showing individual hail stones with 20c coin for comparison and also almost complete coverage of small hail over the road. NULL",
4337,2017-12-09 02:41:00,-29.6690,152.9820,Swan Creek,NSW,5.0,," Hail at Swan Creek for 15 min, most hail around marble sized (1.5cm) but some up to 3/4 of a tennis ball sized (~5cm). NULL",
4338,2018-01-01 05:37:00,-31.0817,152.8345,KEMPSEY,NSW,5.5,,"Multiple posting of the pictures of giant hailstones produced by the supercell that headed from Kempsey to Nambucca Head, from Higgins Storm Chaser facebook page.(One from NW of Port Macquarie, another one from Kempsey, another one from Nambucca Head, all comparing to the diameter of glass beer bottle). NULL",
4339,2018-01-01 06:34:00,-28.8317,153.5345,BALLINA,NSW,4.2,,NULL NULL,
4340,2018-01-01 08:04:00,-28.9484,153.4678,WARDELL,NSW,7.5,,He also passed on the report of 4cm hail at Lennox Head. NULL,
4341,2018-01-02 04:58:00,-33.7317,150.4179,BULLABURRA,NSW,4.2,,NULL NULL,
4342,2018-01-09 04:30:00,-35.1151,148.6679,WEE JASPER,NSW,4.5,,Link to photo from Higgens storm chasing NULL,
4344,2018-02-16 07:00:00,-29.6817,152.9337,GRAFTON,NSW,2.0,,Hail size estimated from video on Higgins Storm Chasing Facebook page NULL,
4345,2018-04-14 07:00:00,-32.5651,151.1511,SINGLETON,NSW,4.3,,Higgins storm chasing called with reports of golf ball sized hail at singleton with images posted on their facebook page. NULL,
4348,2016-04-08 23:00:00,-29.8206,115.2708,ENEABBA,WA,1.0,,Small hail was reported from Eneabba during Saturday morning between 7 and 9am. Geraldton radar showed the likely cell just east of Eneabba at 8:30am. NULL,
4349,2016-04-10 15:24:00,-33.3539,116.1522,COLLIE,WA,3.2,,Large hail (~golf ball size) was reported from Collie between 1 and 2am. The severe thunderstorm that produced this hail originated east of Mandurah around 11:42pm and tracked generally towards the south. Bunbury and surrounding areas reported flooding during Sunday afternoon around 5pm. Serpentine radar showed a band of heavy rain moving across the area around 5pm. Boyanup North (SE of Bunbury) recorded 17.6mm in the 24 hrs to 9am 11 April. Rainfields showed an area of heavier rain around Bunbury but with embedded thunderstorms wouldn't have captured the heaviest falls.,
4350,2016-04-19 00:00:00,-27.9203,120.6967,LEINSTER,WA,2.1,,"NULL A report came through Facebook (from an old storm spotter) of a possible tornado in Dianella (Linden Street). DFES had a request for assistance (RFA) from Golding Street (which is parallel to Linden St) for a collapsed patio. There was an additional report from Gwelup of trees snapped in half and branches everywhere that may have been due to a tornado.%D Serpentine radar showed an area with possible rotation north of Perth around 10:12pm on the back edge of the initial band of heavy rain. The height of the radar beam was 742m at this location. This can be traced back to 9:30pm. The radar also showed vortices over the northern suburbs of Perth at 9:42pm, 9:54pm and 10:00pm. Although it cannot be ruled out, it is unlikely that a tornado occurred. Strong and squally straight line winds are likely to have caused the damage in Gwelup.%D %D The following wind gusts were recorded as the change went through:%D Ocean Reef: 37 knots (9:55pm)%D Hillarys: 32 knots (9:51pm)%D Perth Metro: 19 knots (10:11pm)%D %D Welshpool Depot recorded 45.8mm of rain in the 24hrs to 9am. 28mm in 1 hour (10-11pm, 10% AEP) and 40mm in 2 hours (9-11pm, 5-10% AEP). The next heaviest falls were 38.4mm at Karragullen North and 36mm at Roleystone.",
4351,2018-10-10 00:00:00,-32.9200,151.7000,New Lambton,NSW,2.0,,NULL NULL,
4352,2018-10-11 06:09:00,-28.9151,150.3845,NORTH STAR,NSW,4.3,,Thomas from Higgins Storm Chasing was sent photos of golf ball sized hail from a cell located just west of North Star NULL,
4353,2018-10-18 05:18:00,-33.4182,151.4431,Wamberal,NSW,4.3,,NULL NULL,
4354,2018-11-07 03:30:00,-31.2000,152.8500,Kundabung,NSW,4.3,,NULL NULL,
4355,2018-11-17 04:43:00,-28.4740,152.5460,Urbenville,NSW,5.0,,Haldyn Boyde called it in. Cell is heading NE over the border. NULL,
4356,2018-11-17 04:30:00,-29.6669,153.0000,Swan Creek,NSW,4.3,,Ross Schooles (Spotter) NULL,
4357,2018-12-20 05:39:00,-33.8984,151.1596,PETERSHAM,NSW,2.0,,NULL NULL,
4358,2018-12-20 05:51:00,-33.5067,151.1679,BEROWRA,NSW,5.0,,NULL NULL,
4359,2018-12-20 05:51:00,-33.3215,149.1312,SUMMER HILL,NSW,3.5,,NULL NULL,
4360,2018-12-20 06:14:00,-33.9567,151.0262,PADSTOW,NSW,5.0,,NULL NULL,
4361,2018-12-20 06:14:00,-33.6651,151.1179,MOUNT COLAH,NSW,8.0,,NULL NULL,
4362,2018-12-20 06:15:00,-33.6317,151.3179,AVALON,NSW,2.0,,NULL NULL,
4363,2018-12-20 06:16:00,-33.4234,151.3761,ERINA,NSW,4.0,,NULL NULL,
4364,2018-12-20 06:31:00,-33.4234,151.3678,SPRINGFIELD,NSW,4.3,,NULL NULL,
4365,2018-12-20 06:53:00,-33.5067,151.1679,BEROWRA,NSW,8.0,,NULL NULL,
4366,2018-12-20 06:45:00,-34.0651,151.0179,ENGADINE,NSW,4.5,,NULL NULL,
4367,2018-12-20 07:02:00,-33.6317,150.2846,BLACKHEATH,NSW,3.0,,NULL NULL,
4368,2018-12-20 07:06:00,-34.0817,151.0179,HEATHCOTE,NSW,5.0,,NULL NULL,
4369,2018-12-20 07:15:00,-33.8651,151.2179,KINGS CROSS RAILWAY STATION,NSW,5.0,,NULL NULL,
4370,2018-12-20 07:19:00,-33.8901,151.2679,BONDI,NSW,5.0,,Estimated size. NULL,
4371,2018-12-20 07:20:00,-33.8901,151.2179,SURRY HILLS,NSW,5.0,,Possibly some 7cm in size NULL,
4372,2018-12-20 07:40:00,-33.9234,151.1596,TEMPE,NSW,4.0,,NULL NULL,
4373,2018-12-20 07:00:00,-33.8901,151.2346,PADDINGTON,NSW,6.5,,Measured on twitter NULL,
4374,2018-12-20 07:10:00,-33.8901,150.9096,CABRAMATTA WEST,NSW,6.0,,Hail size range of 3 to 6 cm. NULL,
4375,2018-12-22 04:20:00,-28.9734,153.2595,CORAKI,NSW,2.8,,Anecdotal report of a building being flooded. NULL,
4376,2018-12-22 05:15:00,-28.3151,153.4345,CONDONG,NSW,2.8,,NULL NULL,
4377,2018-12-22 05:18:00,-28.2567,153.5761,KINGSCLIFF,NSW,4.2,,From Higgins Storm Facebook page. Multiple reports of grape to golf ball size. Also noted driving wind and rain. NULL,
4378,2019-01-11 02:00:00,-34.8651,148.8679,YASS,NSW,4.0,,2 to 4 cm hail reported NULL,
4379,2019-01-11 04:00:00,-35.3333,149.0500,HOLDER,NSW,4.2,,Up to 4 cm in Holder and Duffy NULL,
4380,2019-01-11 04:00:00,-35.3360,149.0530,Weston Creek,NSW,2.0,,NULL NULL,
4381,2019-01-11 02:51:00,-33.5817,150.2512,MOUNT VICTORIA,NSW,4.5,,Hail from2 to 4.5 cm. NULL,
4382,2019-03-14 07:10:00,-33.7100,150.9260,Stanhope Garden,NSW,4.2,,NULL NULL,
4383,2019-03-14 07:30:00,-33.7160,150.9550,Kellyville,NSW,4.2,,NULL NULL,
4384,2018-09-29 07:45:00,-28.3830,153.5670,Pottsvile,NSW,3.5,,NULL NULL,
4385,2017-11-24 04:15:00,-42.1260,148.0730,SWANSEA,TAS,2.0,,Hail up to 1.5cm also reported at Campbell Town in the Midlands. Afternoon thunderstorms over Central and Eastern Tas bring large hail and heavy rain.,
4386,2017-12-19 08:00:00,-41.1630,147.5100,SCOTTSDALE,TAS,2.1,,The SES unit manager in Scottsdale reported hail as large as a 10c piece (approx. 2.5cm). NULL,
4387,2018-03-03 06:30:00,-43.1080,147.2270,OYSTER COVE,TAS,3.0,,"Several possible hail storms were observed on radar near Franklin and Geeveston in the same period, and also between Hobart and Hobart Airport a few hours earlier, but no other observations of hail were reported. NULL",
4388,2018-05-10 09:00:00,-43.1480,147.8410,PORT ARTHUR,TAS,4.0,0,"Largest hail fell in more individual storm cells over the Tasman Penisula before the main line of storms moved over Hobart. Caused widespread damage from significant flash flooding in Hobart and surrounds. Several bridges were washed away, several CBD roads became raging torrents at the peak around 11pm. Significant amount of property damage, including the University of Tasmania Sandy Bay Campus. The Insurance Council of Australia declared the event a catastrophe.",
4389,2018-12-08 08:00:00,-42.1260,148.0730,SWANSEA,TAS,0.0,,"Hail size not reported Severe Thunderstorms forming in the late afternoon/evening in the Tasmanian Midlands on lines of convergence, bringing heavy rainfall and some hail to parts of the Midlands and East Coast.",
4390,2018-12-16 06:15:00,-42.7000,147.2520,BRIGHTON,TAS,2.0,,NULL Thunderstorms in south east Tasmania brought large hail and heavy rain over parts of Hobart and surrounding areas in the evening of the 16th of December 2018.,
4391,2021-10-19 03:45:00,-20.8359,148.6509,YALBOROO,QLD,16.0,,Measurement with a ruler taken approximately 1 hour after hail fall. Hailstone not stored in freezer during this time and lost significant mass. NULL,
